company_id,Oncology,Neurology/Psychiatry,Cardiovascular/Metabolic,Immunology/Autoimmune,Infectious Diseases,Hematology,Gastrointestinal/Hepatology,Dermatology,Ophthalmology,Respiratory,Urology/Renal,Pain Management/Anesthetics
35012,0,1,0,0,0,0,0,0,0,0,0,0
527975,0,0,0,0,0,0,1,1,0,0,0,0
300245,0,0,0,1,0,0,0,0,0,0,0,0
556079828,1,0,1,1,0,1,0,0,0,0,0,0
875519,0,0,1,0,0,1,0,0,0,0,1,0
1686971177,0,0,0,0,0,0,1,1,0,1,0,0
693833877,1,0,0,0,0,1,0,0,0,0,0,0
115373285,1,0,0,0,0,1,0,0,0,0,0,0
7195658,0,1,0,1,1,1,0,0,0,0,0,0
5684719,0,1,0,1,0,1,0,0,1,0,0,0
29002,1,0,0,1,1,0,0,0,0,0,0,0
11212016,0,0,0,0,0,0,0,0,0,0,0,0
269400433,0,0,0,0,0,0,0,0,0,0,0,0
694612445,1,0,0,0,1,0,0,0,0,0,0,0
301925264,1,0,0,0,0,1,1,0,0,0,0,0
23553064,0,1,0,0,0,0,0,0,0,0,0,1
550922132,0,0,0,0,0,0,0,0,0,0,0,0
598380790,0,0,0,0,0,0,0,0,0,0,1,0
3110465,1,1,0,1,0,1,0,0,0,0,0,0
559189115,0,1,1,0,0,0,1,0,1,0,0,0
685347,1,1,0,1,0,1,0,0,1,0,0,0
379517822,0,0,0,0,0,0,0,0,0,0,0,0
198975,1,0,0,0,1,1,0,0,0,0,0,0
24366,1,0,0,0,0,0,0,0,0,0,0,1
339257,0,0,0,0,0,0,1,1,0,1,0,0
874163,0,0,0,0,0,0,0,0,0,0,0,0
36318,0,1,0,1,1,0,0,0,0,0,0,0
882669,0,0,0,1,0,0,0,0,0,0,1,0
137651185,1,1,0,0,1,0,0,0,0,0,0,1
46008307,0,0,0,0,0,0,0,0,0,1,0,0
1340759,1,0,0,0,0,0,0,0,0,0,0,0
111581468,1,1,1,1,0,0,0,0,0,0,0,0
21008703,0,0,0,0,0,0,0,0,0,0,0,0
27142,1,0,0,1,0,0,0,0,0,1,0,0
10969688,0,0,0,0,1,0,1,1,1,0,0,1
30184,1,0,0,0,0,0,0,0,0,0,1,0
364553,0,0,0,0,0,0,0,0,0,0,0,0
27315,0,0,1,0,0,0,0,0,0,0,0,0
92699,1,0,0,0,0,0,0,0,0,0,0,0
640272057,0,0,1,0,0,0,1,0,0,0,0,0
7931206,1,1,0,1,1,1,0,0,0,0,0,0
12168804,0,0,1,0,0,0,1,0,0,1,0,0
318913818,1,0,0,1,0,0,0,0,0,0,0,0
558211765,0,0,1,1,0,0,0,1,0,0,0,0
546792242,1,0,0,0,0,1,0,0,0,0,0,0
264319,0,0,0,0,0,0,0,0,0,0,0,0
30806,0,0,0,0,0,0,0,0,0,0,0,0
33000,1,0,1,0,0,0,0,0,0,0,0,0
144940473,1,0,0,1,0,0,0,0,0,0,0,0
279883519,0,1,0,1,0,0,0,0,0,0,0,0
534062888,0,0,0,0,0,0,0,1,1,1,0,0
25611,1,0,0,0,0,0,0,0,0,0,0,0
31811,0,0,0,0,0,0,0,0,0,0,0,0
248256,0,0,0,0,0,0,0,0,1,1,0,1
133142,1,0,0,0,1,0,0,0,0,0,0,0
251909072,1,1,0,0,0,0,0,0,0,0,1,0
21993612,0,0,0,0,0,0,0,0,1,0,0,0
104485764,0,0,0,1,0,0,0,1,0,0,0,0
1842937091,1,0,1,0,0,0,1,0,0,0,0,0
3188588,0,0,0,0,0,0,0,0,0,0,0,0
117152678,1,0,1,1,0,1,0,0,0,0,0,0
78474527,1,0,0,1,0,0,0,0,0,0,0,0
275713890,0,0,0,0,0,1,0,0,0,0,0,0
796172,0,1,0,1,0,0,1,0,0,0,0,0
402827501,0,0,0,0,0,1,0,0,0,0,0,0
24165,1,0,1,1,0,0,0,0,0,0,0,0
33303243,0,0,0,0,0,0,0,1,1,0,0,1
99454,1,0,0,1,1,0,0,0,1,1,0,0
626518430,1,0,0,0,0,1,0,0,0,0,0,0
9262264,1,1,0,0,0,0,1,0,0,1,0,0
873690,0,0,0,0,0,1,1,0,1,0,0,1
9994690,1,1,1,1,0,1,1,0,0,0,0,1
991815,0,0,0,1,0,0,0,0,0,1,0,0
114935891,1,0,0,1,0,0,0,0,0,0,1,0
302863260,1,0,0,1,0,1,0,0,0,0,0,0
370769,0,0,0,1,1,0,0,0,0,0,0,0
1877181867,1,0,0,1,0,0,0,0,0,0,0,0
652690313,1,0,0,0,0,0,0,0,0,0,0,0
31320,1,0,0,0,0,0,0,0,0,0,0,0
282015801,0,0,0,1,0,0,0,1,0,0,0,0
34882,1,0,0,0,0,0,0,0,0,0,0,0
336774,1,0,1,1,1,0,0,0,0,0,0,0
49900317,0,0,0,0,0,0,0,0,0,0,0,0
610391524,1,1,0,0,0,0,0,0,0,0,0,0
26146436,1,0,0,1,0,0,0,0,0,0,0,0
4182629,1,0,0,1,0,0,0,0,0,0,0,0
620569787,1,0,0,0,1,0,0,0,0,0,0,0
24625165,0,1,0,0,0,0,0,0,0,0,0,0
9425271,0,1,0,0,0,0,0,0,0,0,0,0
416856,0,0,0,0,0,0,0,0,0,0,0,0
260398,1,0,0,0,1,0,0,0,0,0,0,0
65059726,0,1,0,1,0,0,0,0,0,0,0,0
249341857,0,0,0,0,0,1,0,0,1,0,0,0
9616109,0,0,0,0,0,0,0,1,0,0,0,0
538076136,1,0,0,0,0,1,0,0,0,0,0,0
28606250,0,0,0,0,1,0,0,1,0,0,0,0
875364,1,1,1,0,1,0,0,0,0,0,0,1
11518512,0,0,0,0,0,0,0,0,0,0,0,0
58915635,0,0,1,0,0,0,1,0,0,0,1,0
33710144,0,0,0,0,0,0,1,1,0,0,0,0
4550716,0,0,0,0,1,0,0,0,0,0,0,0
24871,0,0,0,1,0,0,0,0,0,0,0,0
11382019,0,0,0,0,1,0,0,0,0,0,0,0
645124266,1,0,0,0,0,0,1,0,0,0,0,0
1197628,1,0,0,0,1,0,0,0,0,1,0,0
660797233,1,0,1,0,0,1,1,1,0,0,0,0
24889,1,0,0,1,1,1,0,0,0,0,0,0
412674,0,1,0,1,0,1,0,0,0,0,0,0
650816865,0,0,0,1,0,0,1,0,0,0,0,0
82271676,0,0,0,0,0,0,0,0,0,0,0,0
417883814,1,0,0,1,0,0,0,0,0,0,0,0
32856,0,0,0,0,1,0,0,0,0,0,0,0
136932688,0,0,0,0,0,0,0,0,0,0,0,0
32938,0,1,0,1,1,0,0,1,0,0,1,1
25596,0,1,0,1,0,1,0,0,0,0,0,0
28826185,0,1,0,0,0,0,0,0,0,0,0,0
12736007,0,0,0,0,0,0,0,0,0,0,0,0
39280611,0,1,1,0,1,0,0,0,0,0,0,1
23568713,1,0,0,1,0,0,0,0,0,0,0,0
9637643,0,0,0,0,0,0,0,0,1,0,0,0
23928419,0,0,0,0,0,0,0,1,0,0,0,0
9896965,0,0,0,0,0,0,0,0,0,0,0,0
432220968,0,0,0,0,0,0,0,0,0,0,0,0
9885878,0,1,0,0,0,0,0,0,0,0,0,1
882989,0,1,1,0,0,0,0,0,0,1,0,0
558837,1,0,0,0,0,0,0,0,0,0,1,0
625814286,0,1,1,0,0,0,0,0,0,0,0,0
31665,0,0,0,0,0,0,0,0,0,0,0,0
345930,0,0,0,0,0,0,0,0,0,0,0,1
881966,1,0,0,1,0,0,0,0,1,0,0,0
550914758,0,0,0,0,0,0,0,0,0,0,0,0
362584,0,1,0,0,0,0,0,0,0,0,0,0
373775974,1,0,0,0,0,0,0,0,0,0,0,0
704549,0,0,0,0,0,0,0,0,0,0,0,0
36125,0,0,1,0,0,0,0,0,0,0,0,0
625922050,1,0,0,1,0,0,0,0,0,0,0,0
594626683,0,0,0,1,0,0,0,0,0,0,0,0
303874231,0,0,0,0,1,0,0,0,1,0,0,0
881615,0,0,0,0,0,0,0,0,0,0,0,0
115221091,0,0,0,0,0,1,0,0,0,0,0,0
117789966,0,0,0,0,0,0,0,0,0,0,0,0
565153484,0,0,0,0,0,0,0,0,0,0,0,0
59322382,0,0,0,0,0,0,0,0,0,0,0,0
875515,0,1,1,1,1,0,1,1,0,0,0,0
22365961,1,0,0,1,1,0,0,0,0,0,0,0
700238507,0,1,0,1,0,0,0,0,0,0,0,0
744102,1,1,0,1,1,0,0,0,0,0,0,0
674698236,1,0,0,0,0,0,0,0,0,0,0,0
880807,0,0,0,0,0,0,1,0,0,0,0,0
24572,0,1,0,0,0,0,0,0,0,0,0,0
27531,0,0,0,0,0,0,0,0,0,0,0,0
272617648,0,0,0,0,0,0,0,0,0,0,0,0
224401923,1,0,0,0,0,0,1,1,0,0,0,0
284700,0,0,0,0,0,0,0,0,0,0,0,0
171577594,1,0,0,0,0,1,0,0,0,0,0,0
9844307,0,0,1,0,1,0,1,1,0,1,1,0
25078,1,0,0,0,0,0,0,0,0,0,0,0
281750717,0,0,0,0,0,0,0,0,0,0,0,0
543562763,0,0,0,0,0,0,0,0,1,0,0,0
141112421,1,0,0,0,0,0,0,0,0,0,0,0
701881783,0,0,0,0,1,0,0,0,0,0,0,0
51119246,0,0,0,1,1,0,0,0,0,0,0,0
880880,0,0,0,0,0,1,0,0,0,0,1,0
4481845,0,0,1,0,0,0,0,0,1,1,0,0
301156,0,0,0,0,0,0,0,0,0,0,0,0
877135,0,1,0,0,1,0,0,1,0,0,0,1
326556338,1,0,0,1,0,0,0,0,0,0,0,0
115205344,1,0,0,0,0,0,0,0,0,0,0,0
265511894,0,0,0,0,0,0,0,0,0,0,0,0
13539385,0,1,1,0,0,0,0,0,0,1,1,1
60427403,1,0,0,0,1,1,0,0,0,0,0,0
8221694,1,0,0,0,0,0,1,0,0,0,0,0
6371228,0,1,0,0,0,0,0,0,0,0,0,1
409784135,1,0,0,0,0,0,0,0,0,0,0,0
247371,0,0,0,0,0,0,0,0,0,0,0,0
422832,0,1,0,0,0,0,0,0,0,0,0,0
419881198,0,0,0,1,1,0,0,0,0,0,0,0
544531597,1,0,0,1,0,0,0,0,0,0,0,0
346012,1,1,1,1,0,1,0,0,0,0,0,0
261401243,1,1,0,0,1,0,1,0,0,0,0,0
293711,1,0,0,0,0,0,0,0,0,0,0,0
643357876,1,0,0,1,0,1,0,0,0,0,0,0
630763379,0,1,1,0,1,0,0,0,0,0,0,1
557510592,1,0,0,0,0,0,1,0,0,0,1,0
850025,0,0,0,0,0,0,0,0,1,0,0,0
1725474,1,0,0,0,0,1,0,0,0,0,0,0
694713103,1,0,0,0,0,0,0,0,0,0,0,1
36536184,0,0,0,0,0,1,1,0,0,0,0,0
292049126,0,0,0,0,0,0,0,0,0,0,0,0
286675384,1,0,0,1,0,1,0,0,0,0,0,0
1831658436,0,0,0,1,0,0,0,0,0,0,0,1
236291486,1,0,0,0,0,1,0,0,0,0,0,0
216818432,1,0,1,1,1,0,0,0,0,0,0,0
656424964,1,0,0,0,0,0,0,0,0,0,0,0
247375245,0,0,1,0,0,0,0,0,0,0,1,0
1570613,1,0,0,1,0,0,0,0,0,0,0,0
9004482,0,0,1,0,0,1,0,0,0,0,0,0
333197769,0,0,0,1,0,0,0,0,0,1,1,0
168416,0,0,0,0,0,0,1,0,0,0,0,1
36303,1,0,0,0,1,1,0,1,0,0,0,0
240702165,1,0,0,0,0,0,0,0,0,0,1,0
2381717,0,1,1,0,1,0,1,0,0,1,0,0
1467040,1,0,0,0,0,0,0,0,0,0,1,0
669405676,0,0,0,1,0,0,0,1,0,0,1,0
273682705,1,1,0,1,0,0,0,0,1,0,0,0
135295,1,0,0,1,0,1,1,0,0,0,0,0
658616,0,0,0,0,0,0,1,0,0,0,0,0
879717,0,0,0,0,0,0,0,0,0,0,0,0
288966,1,0,0,0,0,0,0,0,0,0,0,0
2706719,0,1,1,1,0,0,0,0,0,0,0,0
382500,1,0,0,1,0,0,0,0,0,0,1,0
275741064,0,0,1,0,0,0,0,1,0,1,0,0
427906624,0,0,1,1,0,1,0,0,0,0,0,0
60049751,0,0,0,0,0,0,0,0,0,0,0,0
31816,0,0,1,0,0,0,0,0,0,0,0,0
713684532,0,0,0,1,0,0,0,1,0,0,0,0
8201659,0,0,1,1,0,0,0,1,0,0,0,1
30781,0,1,1,0,0,0,1,0,0,0,0,0
326621488,1,0,0,1,0,1,0,0,0,0,0,0
34677,0,0,0,0,0,0,0,0,0,1,0,0
7668662,0,0,0,0,0,0,0,0,0,0,0,1
28895292,0,0,0,0,1,0,0,0,0,0,0,0
25253,0,0,0,0,0,0,0,0,0,0,0,0
419298,0,1,0,0,0,0,1,0,0,0,1,0
694917951,0,1,0,1,0,0,0,0,0,0,0,1
2031306,1,0,0,0,0,1,1,0,0,0,0,0
99463,1,1,1,0,0,0,0,0,0,0,0,1
2855282,1,0,0,0,0,0,1,0,1,0,0,0
600911,1,0,0,1,1,0,0,0,0,0,0,0
921369,1,0,0,0,0,0,0,0,0,0,0,1
404780252,0,1,0,0,0,0,0,0,1,0,0,0
98509,1,0,0,0,0,0,0,0,0,0,0,0
33185,1,0,0,0,0,0,0,0,0,0,0,0
874200,0,0,0,1,1,0,0,1,0,0,0,0
46266842,0,0,0,0,0,0,1,1,0,0,1,1
8423864,0,0,0,0,0,0,1,0,0,0,0,0
139682,1,0,0,0,0,0,0,0,0,0,0,0
11114186,0,0,0,0,0,0,0,0,0,0,0,1
7606380,0,1,0,0,0,0,0,0,0,0,0,0
653283398,1,0,0,0,0,0,0,0,0,0,0,0
7728881,0,1,0,0,0,0,0,0,0,0,0,0
558294166,1,0,1,0,0,0,0,0,0,0,0,0
24193861,0,1,0,0,0,0,0,0,0,0,0,0
242387715,0,1,0,0,0,0,1,0,0,0,0,0
278913831,0,0,0,0,0,0,0,0,0,0,0,0
1673776358,1,0,0,0,0,1,0,0,0,0,0,0
874413,0,0,0,0,1,0,0,0,0,0,0,0
26473,0,0,0,0,0,0,0,0,0,0,0,0
24816,1,0,1,0,0,1,0,1,1,0,0,0
1686137449,1,0,0,1,0,0,0,0,0,0,0,0
650902272,1,1,0,0,0,0,0,0,0,0,0,1
371375105,0,0,0,1,0,1,0,0,0,0,0,0
225357348,0,0,0,0,0,0,0,1,0,1,0,0
677234601,1,0,0,0,0,1,0,0,0,0,0,0
224237737,1,0,0,1,0,0,1,0,0,0,0,0
874348,0,0,0,0,0,0,0,0,0,0,0,0
120286,0,0,0,1,1,0,0,0,0,0,0,0
328641,0,0,0,0,0,0,0,0,0,0,0,1
215864,0,0,0,0,0,1,0,0,0,0,0,0
246791410,0,0,1,0,0,0,1,0,0,0,0,0
611026573,0,0,0,1,0,1,0,0,0,0,1,0
880723,1,1,0,1,0,0,0,0,0,0,0,1
12761789,1,0,0,1,0,0,0,0,0,0,0,0
2025955,0,0,0,0,1,0,0,0,0,0,0,0
28870,0,0,0,0,0,0,0,0,0,0,0,0
113356987,1,0,0,0,1,0,0,0,0,0,1,1
592774643,0,0,0,1,0,0,0,0,0,0,0,0
554422655,0,0,0,0,0,0,0,0,0,0,0,0
671670,0,1,0,0,0,0,0,0,0,0,0,0
116517229,0,0,1,0,0,0,1,0,0,0,1,0
549517766,0,0,1,0,0,0,0,1,0,0,1,1
20986700,0,0,1,0,0,0,0,0,0,0,0,0
960540,0,0,0,0,0,0,0,0,0,0,0,0
4509211,0,0,0,0,0,0,0,1,0,0,0,1
7604030,0,1,0,0,0,0,0,0,1,0,0,0
11812161,0,0,1,0,0,0,0,0,0,0,0,0
602062523,0,1,0,0,0,0,0,0,0,0,0,0
371755,0,0,0,0,0,0,0,0,0,1,0,0
536457283,1,0,0,0,0,0,0,0,0,0,0,0
9206677,1,0,0,1,1,0,0,0,0,0,0,0
24324,0,1,0,0,0,0,0,0,0,0,0,1
36769,0,0,0,0,0,0,0,0,0,0,0,0
573918458,0,0,0,0,0,0,1,0,0,0,1,0
571641905,1,0,0,0,1,0,0,0,0,0,0,0
36171059,0,0,1,0,0,0,0,0,0,0,0,0
710725,0,1,1,0,0,0,1,0,0,1,0,1
7728238,0,0,0,0,0,0,0,0,0,0,0,0
647336542,0,0,0,1,0,1,0,0,0,0,0,0
571820600,0,0,1,0,0,0,0,0,0,0,0,0
25990093,0,1,0,1,1,0,1,0,0,1,0,0
637641859,1,0,0,0,0,0,0,0,0,0,0,0
2954992,1,0,0,0,0,0,0,1,0,0,0,0
265434,1,0,0,0,0,1,0,0,0,0,0,0
650773385,1,0,0,1,0,0,0,0,0,0,0,0
228489698,1,0,0,1,0,0,0,0,0,0,0,0
204765597,0,0,0,0,0,0,0,0,0,0,0,0
5703481,1,0,0,1,0,0,0,0,0,0,0,0
50918463,1,0,0,0,0,0,0,0,0,0,0,0
4481199,0,0,0,0,0,0,0,0,1,0,0,0
253665025,0,0,0,0,0,0,0,0,0,0,0,0
240590335,1,0,0,0,0,0,0,0,0,0,0,0
45015663,0,0,0,1,0,0,0,0,1,0,0,0
3178442,1,0,0,1,0,0,0,0,0,0,1,0
26764279,0,0,0,0,0,1,1,0,0,1,1,0
49682935,0,1,0,0,0,0,0,0,0,0,0,0
315179920,1,0,0,1,0,0,0,0,0,0,0,0
6182532,0,0,0,0,0,0,0,0,0,0,1,0
3743797,1,0,0,0,0,0,0,0,0,0,1,0
13706761,0,0,0,0,0,1,1,0,0,0,0,0
7631121,0,0,0,0,1,0,0,0,0,0,0,0
145617165,0,0,0,0,0,0,0,0,1,0,0,0
310073311,1,0,0,1,0,1,0,0,0,0,0,0
108518404,1,0,0,0,0,0,0,0,0,0,0,0
678984547,0,0,0,0,0,0,0,0,0,0,0,0
575024801,0,1,0,1,0,0,0,0,0,0,0,1
39510693,1,0,0,0,0,0,0,0,0,0,0,0
33542943,0,0,0,0,0,0,0,0,0,0,0,0
46099827,1,0,0,1,0,0,0,0,0,0,0,0
135613,1,0,0,1,0,0,0,0,0,0,0,0
9070579,0,1,0,0,0,0,0,0,0,0,0,0
416409020,0,1,0,0,0,0,1,1,0,0,0,1
559411734,1,0,0,0,0,0,0,0,0,0,0,0
1673028342,0,0,0,0,0,1,0,0,1,0,0,0
24929296,1,0,0,1,0,0,0,0,0,0,0,0
419853,1,0,0,0,0,0,1,0,0,1,1,0
687130,1,1,1,1,1,1,0,0,0,0,0,1
416930,0,0,0,0,0,0,0,0,0,0,1,0
2003650,0,1,1,1,0,0,0,0,0,0,0,1
117497706,1,0,0,0,0,1,0,0,0,0,0,0
370131860,0,0,0,0,0,0,0,0,1,0,0,0
25594,0,0,0,1,1,0,0,0,0,0,0,0
385727,1,1,0,1,0,1,1,0,1,0,0,0
364086,0,0,0,0,0,0,0,0,0,0,0,0
4512332,0,0,0,0,0,0,0,0,0,0,0,0
5424489,0,0,0,0,0,0,1,0,0,0,0,1
560549330,0,0,0,0,0,0,0,0,0,0,0,0
255770,0,0,0,0,0,0,0,0,0,0,0,0
25715728,0,0,0,0,0,0,1,1,0,0,0,0
36219009,1,0,0,0,0,0,0,0,0,0,0,0
263675832,1,0,0,1,0,0,0,0,0,0,0,0
243223852,0,1,1,0,0,1,0,0,0,0,0,0
36632718,1,0,0,1,0,1,0,0,0,0,0,0
9069931,0,0,0,1,0,0,0,1,0,0,0,1
3026237,1,0,0,0,0,0,0,0,0,0,0,0
423490,0,0,0,0,1,0,0,0,0,0,0,0
32933,1,0,0,1,0,0,0,0,0,0,0,0
35248832,0,0,0,0,0,0,0,1,0,0,0,0
61534042,1,0,0,0,1,0,0,0,0,0,0,0
133103539,1,0,0,1,1,0,1,0,0,0,0,0
693629,0,1,1,0,0,0,0,1,0,0,0,1
27768,0,1,0,0,0,0,1,0,0,0,0,1
25080,1,0,0,0,0,0,1,0,0,0,0,0
12485604,1,0,0,1,0,1,0,0,0,0,0,0
25798,1,1,1,1,0,1,0,0,0,0,0,0
125070,0,0,0,0,0,0,0,0,0,1,0,0
30844795,0,0,0,0,1,0,0,0,0,0,0,0
45308758,1,0,0,1,0,0,0,1,0,0,0,0
433272951,1,0,0,1,0,0,0,0,0,0,0,0
28462113,0,0,0,1,0,0,0,1,0,0,0,0
7009878,0,0,0,1,0,0,1,0,0,0,0,0
877912,1,1,0,1,0,0,1,0,0,0,1,0
309184792,0,1,1,0,0,0,0,0,0,0,0,0
120229,0,0,0,0,1,0,1,0,0,0,0,0
31289378,0,0,0,0,0,0,0,0,0,0,0,0
225312313,0,0,0,1,0,0,0,1,0,0,0,0
34219,1,1,0,0,0,0,0,0,0,1,1,0
37819645,1,0,0,0,1,0,1,0,0,0,0,0
277824630,0,1,0,1,0,0,0,0,0,0,0,0
47097690,1,0,0,0,0,0,0,0,0,0,0,0
332339,0,0,1,0,0,0,0,0,0,0,0,0
23246856,0,0,0,0,0,0,0,0,0,0,0,0
47399863,0,0,0,1,1,0,0,1,1,0,0,0
402951024,0,0,0,1,0,0,0,0,0,0,0,0
229087176,0,0,0,0,0,0,0,1,0,0,0,0
27892633,1,0,0,0,0,0,0,0,0,0,0,0
878060,1,0,1,0,1,0,0,0,0,1,0,0
7688424,1,0,0,1,1,0,0,0,0,0,0,0
8986547,1,0,0,0,0,0,0,0,0,0,0,0
1423826,1,1,1,0,0,0,0,0,0,0,0,0
35601,0,1,0,0,0,0,0,1,0,0,0,0
27369115,1,1,0,0,0,0,1,0,0,0,1,0
25046,1,0,0,0,0,0,0,0,0,0,0,0
29698,0,1,0,0,0,0,0,0,0,0,0,1
4493458,1,1,0,0,1,0,0,0,0,0,0,0
28010,0,0,0,0,0,0,0,0,0,0,0,0
33364824,1,1,1,1,1,0,0,0,0,0,0,0
27441,1,0,1,0,0,0,0,0,0,0,0,0
114205175,0,0,0,0,0,0,0,0,0,0,0,0
109129442,0,0,1,0,0,0,1,0,0,0,0,0
22594191,0,0,0,0,1,0,0,1,0,0,0,0
52322388,0,0,0,0,0,0,0,0,1,0,0,1
241653204,0,0,0,1,0,0,0,0,0,0,0,0
717346811,1,0,0,0,1,0,0,0,0,0,0,0
1678200093,1,0,0,1,0,0,0,0,0,0,0,0
2796659,0,1,1,1,1,1,1,0,0,0,0,0
23626771,0,0,1,0,0,0,1,0,1,0,1,0
562128961,1,0,0,0,0,1,0,0,0,0,0,0
571664452,1,0,0,1,0,0,0,0,0,0,0,0
254955910,0,0,1,0,0,0,0,0,0,0,1,0
412911458,1,1,1,1,0,0,0,0,0,0,0,0
277799796,1,0,0,1,0,1,0,0,0,0,0,0
633445224,1,0,0,0,0,0,0,0,0,0,0,0
1988889,0,0,1,0,0,0,0,0,0,1,0,0
254910893,1,1,0,1,1,1,1,0,0,1,0,0
639036735,1,0,0,0,0,0,0,0,0,0,0,0
883409,0,0,0,0,0,0,0,0,0,0,0,0
9858113,1,0,0,0,0,0,0,0,0,0,0,0
36367670,1,1,0,0,0,0,0,0,0,0,0,0
319092,0,0,0,0,0,0,1,1,0,1,0,1
255035,0,1,1,0,1,0,1,0,0,0,0,0
26290,0,0,0,0,0,0,0,0,0,0,0,0
279359732,1,0,0,1,1,0,0,0,0,0,0,0
1586943,0,0,0,0,0,0,0,0,0,0,0,0
307429695,0,0,0,1,0,0,0,0,0,1,0,0
319674,0,0,0,0,1,0,0,0,0,0,0,0
1528824,0,0,0,0,0,0,0,0,0,0,0,0
266013918,1,0,0,0,0,0,0,0,0,0,0,0
24703860,1,0,1,0,1,0,0,0,0,0,0,1
615639771,0,0,0,0,1,0,0,0,0,1,0,0
43279463,1,0,0,1,0,0,0,0,0,0,0,0
4508970,0,0,0,0,0,0,0,0,0,0,0,0
166115,1,0,0,1,0,0,0,0,0,0,0,0
39268712,1,0,0,1,0,1,0,0,0,0,0,0
48876961,0,0,1,1,0,0,0,0,0,0,0,0
1313917,1,0,0,1,0,0,0,0,0,0,0,0
1192308,1,0,0,0,0,1,0,0,0,0,0,0
647536411,1,0,0,0,0,1,0,0,0,0,0,0
35735,0,1,0,0,0,0,0,0,0,0,0,0
253931396,1,0,0,0,0,0,1,0,1,0,0,0
319388181,0,1,0,0,0,0,0,0,0,0,0,1
602949300,0,0,0,1,0,0,0,1,0,0,0,0
1685354464,1,0,0,0,0,0,0,0,0,0,0,0
683328925,0,0,0,1,1,0,0,0,0,0,1,0
1029971,0,0,0,0,0,0,0,0,0,0,0,0
8515825,0,0,0,0,0,0,0,0,0,0,0,0
105901792,0,0,0,1,0,0,0,0,0,0,0,0
24762,1,0,0,0,1,0,0,0,0,0,0,0
716991875,1,0,0,1,0,0,0,0,0,0,0,0
24677080,1,0,0,0,1,1,0,0,0,0,0,0
421477092,1,0,0,0,0,0,0,0,0,0,0,0
315915,0,0,0,0,0,0,0,0,0,0,0,0
419846,0,0,0,0,0,0,1,1,0,0,0,1
881888,0,1,0,1,0,0,0,0,0,0,0,0
317553,0,0,0,0,0,0,0,0,0,0,0,0
11609342,0,1,0,0,0,0,0,0,0,1,0,0
310479285,0,0,0,0,1,1,0,1,0,0,1,0
206928583,1,0,0,1,0,0,0,0,0,0,0,0
107706507,0,0,1,1,0,0,0,0,0,0,0,0
106524288,0,0,0,1,0,1,0,0,1,0,0,0
93374,0,0,0,0,0,0,0,0,0,0,0,0
8288321,1,0,0,1,0,0,1,1,0,0,0,0
408000800,1,0,0,0,0,0,0,0,0,0,0,0
270062348,0,0,0,0,0,0,0,0,1,0,0,0
99645,1,0,0,1,1,1,0,0,0,0,0,0
27031,0,0,1,0,0,0,0,0,0,0,0,0
875875,0,1,0,1,1,0,0,0,0,0,0,0
24455152,0,0,0,0,0,0,0,0,0,0,0,0
572078292,1,0,0,0,0,1,0,0,0,0,0,0
256839883,0,0,0,1,0,0,1,0,0,0,0,0
13356885,1,0,0,0,0,1,1,0,0,0,0,0
5467725,0,0,0,0,0,0,0,0,0,0,0,0
24246,0,1,0,0,0,0,0,0,0,0,0,0
405627,0,0,0,0,0,0,0,0,0,0,0,0
49062639,0,0,0,0,1,0,0,0,0,1,0,0
133692495,0,1,0,0,1,0,0,0,0,0,0,1
354853,1,0,0,0,0,1,0,0,0,0,0,0
263531047,1,0,0,1,0,0,1,0,0,1,0,0
136678928,0,0,0,1,0,0,0,0,0,0,0,0
528955,0,0,0,0,0,0,0,0,0,0,0,0
323539890,0,0,0,1,0,0,1,0,0,0,0,0
249652,0,0,0,0,0,0,0,0,0,0,0,0
278820197,0,0,0,0,0,0,0,0,0,0,0,0
312283010,1,0,0,0,0,1,0,0,0,0,0,0
631045282,0,1,0,0,0,0,0,0,0,0,0,0
26239,1,0,0,0,0,0,0,0,0,0,0,0
135647,1,0,1,1,0,1,1,1,0,0,0,0
224236494,1,0,0,1,0,0,1,0,0,0,0,0
10079432,1,0,0,0,0,0,0,0,0,0,0,0
115161163,1,1,1,0,0,0,0,0,0,0,0,0
288991,0,0,0,0,0,0,0,0,0,0,0,0
32507,0,0,0,0,0,0,0,0,0,0,0,0
11149827,0,0,0,1,0,0,0,0,0,0,0,0
8101907,0,0,0,0,1,0,1,1,0,0,0,0
378179277,1,0,0,1,0,0,0,0,0,0,0,0
319720251,1,0,0,0,0,0,0,1,0,0,0,0
435071761,0,0,1,0,0,1,1,0,0,0,0,0
32623,1,0,0,0,0,0,0,0,0,0,0,0
1776217412,0,0,1,0,0,0,1,0,1,0,0,0
4509216,1,1,0,1,0,0,1,0,0,0,0,0
141760514,1,0,0,0,0,0,0,0,0,0,0,0
108945349,0,0,0,0,1,0,0,0,0,0,0,0
225557674,1,0,1,0,0,0,0,0,0,0,0,0
22071181,0,0,0,0,0,0,0,0,0,0,1,0
1042855,0,0,0,0,0,0,0,0,0,0,0,0
36478,0,1,0,1,1,0,1,1,1,0,1,0
272485300,0,0,0,0,0,0,0,0,0,0,0,0
12191105,0,0,1,0,1,0,0,0,0,0,0,0
691691646,1,0,0,0,0,0,1,0,0,0,0,0
1184435,1,0,0,0,1,0,0,0,0,1,0,0
705657695,0,1,0,1,0,0,0,0,0,0,0,0
